A00, A01, A02, A03, A04, A05, A06, A07,A08, A09, A10, A11, A12, A13, A14, A15, A16, A17, A18, A19, A20, A21, A22, A23, A24, A25, ClaseReconocida
109.159,108.09,120.759,147.144,122.077,57.998,118.466,66.7677,167.121,163.539,89.9399,89.9851,107.602,81.9686,123.369,95.1459,172.451,166.641,139.706,100.539,119.755,33.6546,90.6194,135.095,134.286,72.5449,Ataque03
109.114,108.375,120.881,146.891,122.045,58.0336,121.05,63.717,173.017,173.016,89.9351,89.9866,107.594,82.0079,123.275,94.488,171.332,173.143,158.516,105.465,96.0189,39.5844,110.022,140.497,109.481,90.0275,Ataque03
109.12,108.798,120.734,146.447,122.139,57.948,121.158,64.0654,172.973,173.036,89.8868,90.0261,107.621,81.9867,123.354,97.3528,171.436,170.253,158.453,105.48,96.0669,30.6534,102.214,146.674,111.112,95.4166,Ataque03
109.235,109.062,120.743,147.457,122.183,57.8688,121.177,64.0875,166.858,163.314,89.8806,90.0678,90.4338,82.1995,106.219,97.5081,171.424,169.303,158.422,110.882,90.6961,44.9418,20.4528,139.337,159.789,101.717,Ataque03
109.348,107.641,120.653,147.585,122.137,57.9199,120.173,70.5147,172.869,173.095,89.8641,90.0788,107.305,89.9363,125.724,103.05,177.266,160.447,112.202,92.5963,155.202,32.6301,30.6626,135.174,165.836,72.6476,Ataque03
143.799,132.306,85.1834,121.896,123.108,56.9499,120.166,71.5348,166.991,163.504,89.9193,90.0225,107.612,82.0259,123.369,93.1625,173.311,164.671,113.557,94.5085,151.935,26.781,94.8248,104.798,160.377,142.456,Ataque03
109.186,108.504,120.765,146.711,122.1,57.9723,122.815,67.7752,167.067,167.038,91.6167,88.3112,88.5343,82.9423,107.86,96.6329,175.579,119.072,138.046,98.9387,123.015,30.8398,81.846,124.671,153.483,66.233,Ataque03
109.243,108.003,120.799,147.263,122.047,58.029,121.115,64.6331,168.178,168.172,91.5965,88.327,88.5375,91.6271,107.854,106.12,175.67,118.502,155.166,95.0685,109.766,26.8692,59.5968,108.68,168.276,101.845,Ataque03
109.349,108.072,120.656,147.154,122.038,58.0695,122.801,68.8998,161.593,157.877,89.9794,89.9129,90.4038,82.3561,108.935,98.6387,177.412,145.23,137.303,96.3653,126.332,27.3179,106.141,138.431,115.428,80.0317,Ataque03
109.167,111.154,120.833,145.373,122.131,57.9387,122.828,72.4781,155.835,148.48,89.9781,89.9518,90.3125,89.9609,108.006,106.172,175.685,142.81,138.126,102.131,119.743,33.9209,64.9296,137.383,157.688,75.2208,Ataque03
134.056,110.89,105.328,147.453,120.19,59.8982,121.065,64.6534,161.389,157.555,91.6939,88.2182,88.49,91.6211,107.862,108.143,175.72,125.995,155.279,99.1974,105.524,30.9053,58.8675,99.1665,158.034,134.987,Ataque03
126.71,112.378,105.041,146.058,120.144,59.9253,122.76,68.8903,167.16,163.472,91.7061,88.2244,88.4938,91.6618,108.71,108.179,176.576,116.425,155.294,97.9361,106.77,29.7239,71.7634,123.318,164.919,75.0025,Ataque03
108.883,135.186,118.33,119.067,124.831,55.2593,122.692,72.5706,148.084,137.55,93.3863,86.5235,86.8893,84.5949,111.493,102.15,179.825,155.386,153.647,102.725,103.628,24.4971,104.798,176.027,79.175,22.9109,Ataque03
101.403,0,118.324,76.6763,124.852,55.2879,118.497,74.2115,161.295,157.558,91.6415,88.2183,88.5712,91.6782,108.763,105.306,178.211,155.016,153.241,101.214,105.545,31.2576,99.8337,69.3482,169.182,76.8673,Ataque03
91.0539,111.525,124.371,141.565,127.035,53.0783,121.068,65.1756,161.41,157.774,91.686,88.2009,105.519,91.6966,122.987,104.585,174.159,150.454,112.894,107.431,139.675,27.8403,105.857,85.0256,169.118,143.59,Ataque03
92.5229,0,122.188,74.7411,136.802,50.5782,130.15,63.3981,167.236,163.844,84.2484,88.3712,105.512,91.6034,125.626,103.152,177.306,162.212,137.027,113.758,109.214,31.2992,139.132,112.18,108.688,126.376,Ataque03
92.6789,128.286,122.129,122.866,129.449,50.6324,121.094,64.4899,168.485,164.936,91.6529,88.266,101.537,91.559,119.605,106.96,176.036,154.248,112.666,115.024,132.31,45.0023,168.909,111.106,79.9848,61.524,Ataque03
88.3338,0,123.896,73.4152,132.001,48.0406,121.034,64.495,168.441,168.422,91.638,88.3204,88.5783,82.8207,106.649,100.372,176.108,150.377,136.444,114.727,108.829,27.684,100.859,124.669,134.472,91.2258,Ataque03
88.2724,111.93,123.952,137.535,139.329,48.0039,129.93,62.9629,168.454,168.535,84.3046,88.3624,88.5655,91.6449,105.88,103.3,174.557,153.513,113.27,139.331,107.399,45.313,102.681,113.846,143.473,124.673,Ataque03
88.3429,0,123.97,73.4881,138.429,48.0526,126.35,65.6179,161.677,158.116,85.1922,88.3259,88.5574,91.6144,105.911,103.096,174.606,159.58,154.846,139.688,65.4656,45.5555,97.6034,73.5992,171.203,73.9923,Ataque03
81.3573,130.026,126.34,122.463,129.494,43.9929,119.864,66.2362,155.123,161.699,91.6948,94.818,88.4928,84.0773,106.589,92.4385,176.13,166.229,154.124,126.002,79.8745,31.4952,136.418,86.7201,136.862,64.429,Ataque03
88.6094,112.103,123.759,137.366,139.275,48.0502,129.838,62.9258,161.59,161.677,84.3418,88.3332,88.5006,91.6396,102.322,103.227,170.243,154.473,155.292,131.137,73.5716,62.2758,145.025,103.986,110.988,135.472,Ataque03
88.5966,156.651,126.139,99.0844,129.667,43.8596,119.799,65.6257,139.986,139.091,91.7263,94.7474,98.7914,91.7513,113.278,105.499,171.741,149.45,113.077,114.345,132.578,44.9487,105.212,93.7694,161.019,147.234,Ataque03
88.4281,116.095,123.875,136.071,139.249,48.0991,129.886,62.9917,161.814,158.223,84.3478,88.3045,88.5369,91.6436,105.112,106.375,173.884,152.72,113.207,114.703,132.09,45.1981,100.838,79.8356,179.326,65.3755,Ataque03
92.5932,112.094,122.37,140.113,136.618,50.6973,129.995,63.5128,167.376,163.889,84.2772,88.4075,88.5479,91.6399,105.871,106.369,174.548,158.996,137.3,131.677,91.0227,44.8942,94.3482,112.077,153.575,127.205,Ataque03
100.133,114.598,122.311,138.911,136.717,50.6348,130.005,63.4375,167.369,163.915,84.2316,88.4167,88.5486,91.6317,105.874,103.231,174.562,158.947,137.249,114.038,108.713,44.8102,29.794,82.1371,111.931,162.069,Ataque03
88.2849,0,120.909,71.695,141.498,44.987,124.807,62.4305,161.551,157.964,85.1527,88.3623,88.5271,91.6728,105.832,99.9351,174.519,162.907,137.176,113.747,109.076,44.6501,99.0916,83.0217,177.887,93.0717,Ataque03
88.1603,0,123.783,74.4846,132.283,41.1558,118.335,67.6731,155.021,161.786,91.6691,94.892,88.4125,91.7822,105.807,96.7628,175.402,169.344,112.642,107.118,140.241,37.117,94.3921,86.5841,179.024,65.5991,Ataque03
81.4481,0,126.284,75.965,129.576,43.9222,119.953,72.465,160.79,167.469,91.6326,94.8696,88.4974,91.7551,108.711,96.7754,178.191,169.621,111.638,114.912,133.45,44.8938,95.3678,78.6567,174.025,169.818,Ataque03
81.3288,113.934,126.345,139.452,129.518,43.9563,119.946,71.2981,162.135,168.996,91.6308,94.8948,88.5324,91.7344,108.739,99.9247,178.226,163.303,112.746,126.004,121.25,31.0524,158.492,83.3467,118.161,154.567,Ataque03
81.4352,114.194,126.291,139.176,129.516,43.9876,118.414,67.6094,162.178,168.975,91.6423,94.8539,105.089,91.7044,124.456,105.361,175.713,153.854,114.189,113.798,132.013,45.0002,101.033,79.4258,179.541,153.956,Ataque03
81.4781,112.416,126.264,139.616,129.549,43.9796,118.417,67.6585,162.083,168.896,91.6174,94.8537,88.4898,91.719,107.9,99.3847,176.637,162.915,113.336,114.337,132.327,27.597,97.954,96.5029,165.543,147.67,Ataque03
88.1482,138.122,123.786,32.7458,132.184,41.3614,121.064,65.0396,162.215,168.886,91.639,94.8153,88.476,91.7462,107.914,99.4217,176.637,163.622,113.209,125.02,121.77,30.8344,96.7709,127.878,135.352,121.207,Ataque03
88.1305,0,123.79,74.4805,132.236,40.34,122.574,68.5718,150.673,154.459,91.813,95.6115,88.4873,91.7803,108.707,96.7017,178.138,173.005,153.496,114.667,91.837,44.6186,117.351,90.0937,152.556,77.6624,Ataque03
88.2147,0,123.714,74.5041,132.232,41.2561,122.666,68.6167,155.206,161.92,91.6855,94.8262,88.5115,84.1854,109.626,88.8769,179.132,169.702,153.54,101.135,105.325,31.1602,120.426,94.3919,145.182,83.8068,Ataque03
88.1792,140.841,123.809,111.818,132.17,41.3416,121.115,65.0365,160.742,167.442,91.6074,94.8809,88.5194,91.7769,108.713,96.7037,178.165,166.201,111.643,101.217,147.141,31.339,140.14,98.9892,120.87,100.901,Ataque03
92.4973,115.876,122.145,138.862,129.597,43.9036,121.154,64.9734,161.83,172.619,91.5217,94.9779,88.4515,91.7435,106.992,96.4319,174.806,169.82,112.713,104.897,142.39,36.8144,137.044,77.0354,145.921,74.7636,Ataque03
88.212,140.727,123.738,111.882,132.353,41.1626,121.212,65.014,154.762,161.724,91.4538,95.0304,88.4742,91.7226,104.491,96.8595,169.983,168.58,29.9619,104.5,134.462,52.2896,95.3038,101.766,162.93,119.25,Ataque03
80.9755,0,123.882,74.5556,132.307,41.1328,121.153,65.1455,154.982,161.865,91.5541,95.0064,88.4979,91.7286,107.077,96.745,174.85,169.629,137.719,118.912,103.369,50.7597,95.7801,86.6096,177.61,91.62,Ataque03
81.1081,0,120.787,71.112,135.027,44.8865,118.34,67.6919,173.659,173.997,91.6164,88.47,88.5641,91.6368,105.638,99.29,172.824,163.389,155.701,126.117,78.1814,40.5147,97.1098,82.7427,179.852,179.621,Ataque03
81.3233,117.116,123.639,136.24,132.036,47.8761,118.258,67.6208,174.493,178.946,91.7033,88.3848,88.5344,91.6622,103.891,103.087,169.614,151.594,139.769,110.931,109.3,44.6933,103.818,101.158,155.024,109.764,Ataque03
81.2832,0,123.616,74.545,132.12,47.7811,118.277,67.1395,173.874,174.178,91.6862,88.4132,88.634,91.6047,104.576,103.9,171.256,157.866,115.059,120.118,124.823,52.7039,141.076,90.1544,128.769,126.634,Ataque03
81.2847,0,123.621,74.5659,132.107,47.82,118.293,67.6199,173.82,177.928,91.6678,88.4051,88.6105,91.6224,104.537,100.576,171.183,164.349,114.059,119.869,126.072,35.0534,138.848,108.237,112.915,69.6257,Ataque03
81.3361,0,123.669,74.5207,132.164,47.7968,120.867,64.6318,168.496,168.78,91.6686,88.3703,88.565,91.6338,105.138,103.891,172.909,161.198,114.297,105.392,140.311,37.1698,121.557,111.501,126.942,108.966,Ataque03
81.3188,141.446,123.666,111.156,132.069,47.8588,118.271,67.6377,156.015,152.374,91.6783,88.3944,88.6198,84.084,105.873,92.5341,173.702,169.687,155.667,113.512,90.8211,45.1124,92.0109,90.6469,177.342,176.6,Ataque03
92.4898,0,119.467,74.5649,132.225,47.7209,118.341,67.6818,155.808,152.321,91.6915,88.3627,88.637,91.695,108.027,100.543,176.53,165.232,113.578,114.28,132.142,31.5818,155.922,102.012,102.066,118.238,Ataque03
81.1108,115.759,123.826,136.353,132.124,47.858,118.408,67.713,173.685,178.104,91.6234,88.3945,88.5573,91.6944,107.933,100.539,176.555,165.434,113.618,106.473,139.909,37.2761,137.741,94.6335,127.626,122.786,Ataque03
81.1882,0,126.735,77.6105,129.102,50.8649,118.333,67.7868,173.922,178.478,91.7231,88.3096,101.409,91.6674,122.562,100.434,179.168,165.305,112.753,108.945,138.302,38.7406,138.208,104.58,117.212,159.027,Ataque03
83.645,0,123.611,73.9163,132.219,47.7139,118.319,67.7851,173.795,178.061,91.6716,88.3956,88.5342,82.9704,107.85,91.238,175.637,161.199,114.195,105.492,140.313,37.0823,142.305,107.961,109.734,109.799,Ataque03
83.6199,0,123.598,73.9745,132.09,47.8462,118.318,67.7857,173.278,178.599,91.7337,88.3298,88.516,82.979,107.063,91.1843,173.894,165.898,115.133,106.194,138.673,38.7683,96.0761,104.453,159.471,117.464,Ataque03
83.6506,0,123.567,73.9841,132.121,47.8255,118.326,67.7394,168.401,172.632,91.7349,88.3184,101.43,91.6457,121.659,100.472,177.412,165.11,113.769,108.871,137.36,39.8182,138.972,104.348,116.68,159.218,Ataque03
75.0059,0,126.705,77.6679,129.081,50.8852,118.398,67.6233,163.081,163.439,91.6593,88.3747,101.487,91.6161,121.715,103.89,177.421,165.838,113.707,103.032,143.261,24.7657,134.289,129.523,96.1879,52.5563,Ataque03
81.067,0,126.693,77.6107,129.137,50.803,118.412,68.1737,173.692,177.942,89.9464,90.114,90.2754,89.9753,108.016,103.877,175.803,154.736,114.556,127.194,118.25,40.9096,143.614,87.1328,129.253,56.6336,Ataque03
74.8652,0,126.802,77.6371,129.127,50.8001,118.356,67.6447,168.223,172.508,91.6208,88.4517,88.5391,82.9673,108.758,94.4537,177.414,157.959,113.732,120.348,125.921,37.5695,142.556,97.4147,120.029,111.556,Ataque03
74.7528,0,126.848,77.6183,129.125,50.7872,118.349,67.5757,169.217,173.846,89.9723,90.1159,106.933,89.9764,125.498,103.166,177.497,155.354,113.639,114.161,132.2,45.0023,101.206,118.658,140.136,95.5796,Ataque03
74.8149,0,126.855,77.6562,129.093,50.8354,118.435,68.2374,168.33,172.73,89.9682,90.1034,106.925,90.0043,124.625,106.302,175.733,154.972,114.428,113.357,132.215,45.0754,125.071,100.194,134.735,158.252,Ataque03
92.9388,120.591,116.374,131.171,135.049,44.9377,121.03,65.0672,167.061,167.281,91.6571,88.3559,88.5383,91.7014,107.185,103.237,174.962,157.775,114.298,113.197,132.504,44.9634,125.693,99.7959,134.511,46.0717,Ataque03
85.4195,0,119.572,74.5377,132.22,47.7121,118.372,68.379,161.281,161.499,91.6863,88.3816,88.5475,91.6898,107.962,103.224,176.564,157.91,112.357,131.906,115.737,62.4195,142.236,99.972,117.792,46.0323,Ataque03
85.6258,0,119.409,74.5621,132.192,47.7554,118.385,68.3548,167.065,171.005,91.6829,88.3697,88.5494,91.6852,107.971,107.217,176.587,158.471,112.416,120.274,127.31,37.6311,112.846,104.665,142.489,44.8902,Ataque03
85.5562,0,119.404,74.5835,132.14,47.7931,120.991,65.1366,168.484,172.773,91.645,88.4222,88.62,84.1177,107.924,98.7503,175.662,151.562,114.321,113.404,132.276,45.1096,144.608,96.4244,118.968,117.371,Ataque03
74.974,0,123.639,74.5182,132.183,47.7611,120.962,65.1734,174.338,178.524,91.6155,88.44,88.4808,91.6495,105.027,99.9256,172.927,158.77,114.414,113.233,132.353,44.8419,143.925,88.2972,127.777,143.912,Ataque03
81.0036,0,123.796,74.5803,132.165,47.7733,118.376,68.3044,169.304,169.623,91.5761,88.4854,88.4414,84.1815,105.717,92.3969,174.525,166.424,113.49,114.358,132.152,44.9978,120.278,95.7623,143.96,125.554,Ataque03
92.3975,116.157,125.2,141.56,126.4,53.5388,120.996,65.0253,173.75,177.905,89.9895,90.072,90.1162,82.5787,105.795,91.4224,174.661,159.853,113.176,106.31,140.514,36.9937,102.36,115.949,141.691,109.223,Ataque03
88.2875,115.105,123.846,137.047,131.989,47.9282,120.94,64.489,168.138,168.314,91.7037,88.3787,104.968,91.7725,124.328,101.234,175.699,150.226,113.946,113.865,132.189,45.0705,39.5069,147.203,173.29,73.5341,Ataque03
92.3244,116.256,122.372,138.484,129.393,50.5267,118.292,67.1584,168.242,168.51,91.7171,88.3636,101.127,91.7729,117.844,98.1111,173.067,150.861,114.228,113.368,132.404,27.4702,42.6152,144.794,172.591,90.4541,Ataque03
85.821,114.93,126.989,140.216,129.042,50.8544,118.386,67.6813,173.547,173.82,89.9659,90.1373,90.1063,90.0483,106.996,99.3923,174.87,163.036,113.116,120.919,125.964,52.6443,98.372,82.8202,178.808,64.6742,Ataque03
75.2468,117.668,136.67,135.631,132.263,41.2551,118.493,67.6627,161.954,172.408,91.5368,94.945,88.488,91.7499,108.668,96.7158,178.181,173.172,111.597,125.292,123.111,55.4269,92.9412,90.1452,176.914,92.2486,Ataque03
88.119,117.305,123.888,136.097,132.07,47.9129,118.415,67.723,168.351,168.669,91.6399,88.3775,88.4377,91.7768,107.814,96.775,176.571,173.082,112.338,113.826,133.836,44.8051,91.9025,89.9946,178.103,64.8691,Ataque03
81.0549,117.764,123.92,135.651,132.103,47.8862,118.44,68.3415,174.325,174.657,91.6107,88.3998,88.4501,91.7588,107.811,96.7432,176.584,169.518,112.309,113.981,133.71,44.907,96.0268,86.7312,177.242,147.716,Ataque03
68.252,0,136.505,74.4763,132.363,41.1306,121.148,65.0781,161.936,168.719,91.5361,94.9699,88.5114,91.661,105.194,96.5727,173.883,169.49,112.301,125.007,122.693,55.5451,137.654,93.3,129.046,84.7017,Ataque03
81.1505,117.933,123.748,135.37,132.28,41.1913,121.121,65.1624,160.888,167.675,91.5708,94.9577,88.5544,91.6805,107.91,96.6197,176.521,169.651,112.36,121.759,125.881,52.7127,137.814,86.4545,135.731,140.082,Ataque03
81.3814,113.117,129.415,143.238,126.423,53.5351,120.958,65.0267,173.739,173.985,89.9848,90.0568,90.0696,90.0353,104.379,96.7671,172.345,173.122,113.218,123.927,122.855,55.4786,152.008,89.8028,118.189,136.264,Ataque03
92.4761,113.377,125.169,142.966,126.46,53.5215,120.949,65.0031,168.372,168.626,90.0108,90.0072,90.0486,90.1106,107.774,98.1123,176.631,157.703,112.195,121.824,125.981,34.8719,103.752,147.131,109.117,90.4937,Ataque03
92.3984,116.442,122.155,138.208,129.55,44.0013,121.007,64.4405,163.008,173.689,91.6142,94.8349,88.4107,91.7461,105.155,98.89,174.087,161.429,113.211,114.427,132.362,44.8094,31.3889,143.059,174.448,106.014,Ataque03
81.4547,116.747,129.155,140.786,126.594,46.0078,122.671,68.5053,154.16,161.775,91.7235,95.6751,88.3742,91.7752,107.845,98.429,176.649,154.837,113.342,114.208,132.45,44.8659,38.1062,144.903,176.991,98.9191,Ataque03
88.1618,0,123.685,74.4971,132.153,47.7994,120.99,64.9519,161.241,161.377,91.7306,88.3165,88.469,91.7459,107.1,96.4097,174.895,173.247,113.13,113.21,133.66,44.8912,116.359,98.9474,144.694,127.182,Ataque03
81.3393,0,123.619,74.4381,132.249,47.7325,120.971,64.9827,150.682,139.637,91.7147,88.3036,88.3848,91.7765,106.944,96.4487,174.874,169.672,114.169,113.152,132.678,44.6648,95.0265,86.2763,178.697,178.02,Ataque03
70.9192,0,136.458,74.4563,132.232,47.7646,120.992,65.005,155.75,148.375,91.7019,88.3014,88.3876,91.7786,107.709,99.9597,176.515,166.819,113.402,121.973,124.624,35.0637,138.277,78.8418,142.881,159.429,Ataque03
70.9466,0,139.511,77.525,129.082,50.8545,120.897,64.4826,169.271,169.275,90.0665,89.997,90.1038,90.0724,108.583,100.03,177.438,163.167,113.633,122.182,124.185,35.1424,158.643,83.1427,118.215,91.9492,Ataque03
81.3895,0,129.161,78.8533,126.545,53.4263,120.961,64.9435,168.346,168.523,90.019,90.0096,90.0603,90.0553,105.032,96.7682,173.959,169.707,113.199,121.994,124.806,34.9803,137.152,94.742,128.106,83.7441,Ataque03
92.3759,116.2,125.011,141.327,126.65,45.9566,121.062,64.4473,154.317,162.009,90.0008,97.393,90.152,90.0505,107.895,98.8371,176.601,162.827,113.248,131.792,114.96,37.5079,97.877,99.9907,162.132,147.785,Ataque03
81.4187,0,129.15,78.8121,126.599,46.0216,119.915,72.3182,154.296,165.389,90.0071,97.3721,106.816,90.0217,124.476,99.3394,175.641,156.667,114.424,124.119,121.457,30.8306,170.584,132.628,37.9561,112.165,Ataque03
88.2057,0,126.716,77.5602,129.066,50.9073,120.944,64.4739,150.674,143.372,90.0381,89.9883,106.772,90.031,124.432,99.3672,175.627,163.462,114.598,124.236,121.166,55.3691,98.9924,83.1442,177.863,153.21,Ataque03
78.1536,0,126.386,75.854,129.621,43.8979,122.67,67.6335,141.759,141.427,91.6774,94.8034,88.431,91.7671,108.729,98.4643,178.263,158.635,111.647,125.749,122.604,55.3915,102.615,122.468,134.916,134.447,Ataque03
78.2233,0,123.863,73.3883,139.427,47.9086,128.334,64.5739,161.495,161.67,84.3253,88.3395,88.4806,91.7405,107.955,97.6556,174.483,113.43,115.802,125.86,118.338,40.7932,80.2468,102.686,177.067,2.74189,Ataque03
78.2125,0,123.764,73.3804,139.437,47.9228,125.765,67.6811,161.475,161.728,84.2723,88.368,88.6308,91.7111,108.876,96.3447,178.295,169.168,112.515,115.061,132.424,44.9645,94.8237,104.891,160.285,159.853,Ataque03
97.7579,0,109.28,69.9697,142.286,45.0983,125.698,67.6784,138.699,135.255,84.2678,88.3476,105.219,91.6418,124.603,108.183,175.779,137.663,113.877,114.205,131.919,45.2092,47.2433,129.484,176.728,90.2881,Ataque03
68.5275,0,138.964,75.769,129.864,43.7158,118.582,67.1228,141.6,148.412,93.2395,93.1809,86.9936,93.316,111.699,107.084,178.997,151.442,112.718,104.396,142.886,34.2845,127.386,97.0632,135.55,117.81,Ataque03
84.0432,0,123.188,72.4513,132.667,40.8998,118.615,67.0408,136.626,136.418,93.1926,93.2408,87.0435,93.2759,110.824,104.701,179.284,156.236,113.014,91.7517,155.234,22.6126,154.941,114.74,90.3191,101.447,Ataque03
85.9184,0,123.348,71.0249,135.26,38.3238,118.613,66.9904,132.105,131.731,91.5153,94.9009,105.424,91.5772,125.774,103.751,176.669,156.494,155.15,113.018,91.8315,44.6462,100.204,119.176,140.62,97.6458,Ataque03
88.568,0,120.772,69.9856,142.348,45.0593,125.843,67.6709,148.038,144.798,85.8373,86.755,87.0729,93.1896,111.681,103.81,178.939,161.792,112.649,97.565,149.786,27.4995,120.797,107.699,131.503,155.212,Ataque03
94.8659,0,118.959,71.3263,139.719,47.6907,125.781,67.7362,155.838,159.805,85.864,86.7261,86.8842,93.222,107.966,106.13,176.729,160.034,113.492,125.278,121.23,55.3583,94.7583,86.7819,178.46,135.744,Ataque03
106.879,0,107.801,74.1155,136.024,50.4671,126.434,71.2897,155.784,159.827,85.1125,88.3967,88.5046,91.6269,108.769,103.06,177.555,166.725,154.185,113.951,91.8648,44.686,108.307,108.482,143.211,160.295,Ataque03
88.4722,113.424,123.786,137.315,139.435,47.8833,128.33,64.1797,161.435,161.608,85.9555,86.7262,86.7976,93.3343,107.874,105.322,176.619,149.69,113.53,103.573,142.897,34.3758,104.72,121.733,133.547,122.244,Ataque03
81.5805,0,126.129,75.8441,129.641,43.898,121.053,64.5065,162.199,172.837,91.666,94.7951,88.6143,91.6768,107.273,96.6314,172.702,169.294,116.399,119.128,124.473,52.8506,136.978,95.1581,127.864,127.34,Ataque03
88.2786,0,123.714,74.3783,132.383,40.1499,118.311,67.7322,148.655,152.788,91.6834,95.7833,88.4592,91.7056,105.799,99.8242,174.405,174.243,137.206,124.392,98.4024,55.2827,112.811,112.852,134.338,158.493,Ataque03
