A00, A01, A02, A03, A04, A05, A06, A07,A08, A09, A10, A11, A12, A13, A14, A15, A16, A17, A18, A19, A20, A21, A22, A23, A24, A25, ClaseReconocida
124.852,0,82.2824,54.081,169.343,17.396,100.796,149.147,94.953,149.252,40.5653,111.382,173.544,59.1454,177.87,50.4016,175.218,179.354,111.346,83.1262,165.528,14.4552,126.743,81.516,151.741,32.7096,10
124.889,0,79.865,51.7112,132.783,73.2512,132.953,148.559,14.7139,168.49,8.28564,162.251,144.12,38.1376,133.638,46.5585,170.359,177.135,128.557,78.2019,153.241,11.8557,132.661,86.9966,140.343,27.1344,10
117.324,0,84.8541,49.2727,130.088,50.7469,131.04,153.202,39.976,157.774,9.65268,171.182,173.459,34.5117,176.579,44.5013,168.709,170.272,145.577,78.5615,135.861,14.5599,126.62,67.2798,166.1,39.8234,10
119.694,0,84.9154,49.2544,112.172,93.3646,148.722,153.487,3.08051,168.956,8.49643,145.967,174.807,53.1851,175.459,64.9675,168.272,172.278,179.263,78.1037,102.634,33.0864,121.349,84.3882,154.263,21.7749,10
133.281,115.63,73.9155,114.868,150.993,20.3977,111.176,151.91,67.6884,159.702,28.068,143.322,170.196,10.3864,179.809,1.75101,166.632,173.606,130.452,76.6474,152.9,14.5506,132.271,76.7727,150.956,31.6401,10
133.237,111.217,71.4603,116.475,148.789,12.8058,112.714,149.757,100.871,159.581,27.8911,108.093,171.13,9.71544,179.191,2.16721,166.108,169.533,131.076,76.0297,152.894,14.6254,129.092,73.182,157.726,48.9085,10
133.252,110.873,71.5276,116.81,149.027,21.129,112.326,157.418,108.843,150.207,28.1605,99.7379,170.921,10.0417,179.417,1.87895,166.555,168.975,130.465,76.6919,152.843,14.5703,140.193,81.0857,138.721,51.5632,10
124.47,0,79.837,51.1969,133.835,2.48507,131.575,154.54,85.4257,155.052,11.3672,124.953,170.231,11.186,179.486,0.849897,168.718,174.425,103.976,78.9173,177.107,11.8257,126.631,90.0454,143.323,39.1881,10
118.909,114.599,85.642,112.935,164.302,21.7315,97.292,152.826,104.892,161.248,42.0129,100.558,170.591,52.592,178.768,44.3782,168.683,176.991,128.073,78.8194,153.108,11.8489,119.809,93.3364,146.855,20.8094,10
118.58,0,90.959,46.6275,127.624,96.3547,135.153,145.626,9.65479,147.07,7.99615,144.018,144.821,7.46021,134.561,0.774733,168.658,171.643,130.306,76.5729,153.121,14.5581,136.876,81.562,141.563,62.3397,10
118.668,0,90.9429,46.6359,154.648,6.88367,106.153,150.856,81.4741,142.92,35.002,126.53,172.27,9.144,179.494,0.862234,166.674,171.641,147.055,76.5868,136.358,14.5481,137.011,81.4808,141.508,44.9399,10
110.902,0,93.6351,48.6658,156.745,5.35436,106.413,147.77,80.5602,147.803,34.6584,127.441,171.822,51.8553,179.903,41.5628,168.792,173.29,128.333,78.7235,152.944,14.554,143.509,86.1699,130.322,57.4833,10
110.934,0,93.5672,48.6902,156.738,48.5822,108.695,142.394,39.7426,145.5,34.8584,170.462,171.785,52.2195,179.771,41.7021,168.717,179.127,103.894,78.8915,177.214,14.5408,105.036,87.2795,167.684,26.8997,10
105.416,0,96.7489,46.2453,155.875,35.7521,111.415,138.072,121.568,140.652,37.6699,82.4527,128.014,12.4478,137.725,0.771784,170.885,170.696,117.904,81.1127,160.983,14.5817,138.075,83.346,138.579,58.2597,10
112.949,0,99.0074,48.4417,166.006,38.1377,75.1277,134.667,123.536,142.137,72.0251,83.8309,129.629,11.0655,137.783,0.87992,168.752,168.74,103.872,78.9046,177.223,11.9208,139.917,81.0258,139.057,58.6764,10
112.981,0,96.8384,46.2618,174.239,36.7063,92.6859,134.629,124.318,137.039,54.7327,82.7996,172.414,96.6797,179.175,86.193,168.729,168.854,103.915,78.9053,177.18,14.5507,147.705,76.7994,135.495,62.4925,10
119.162,0,89.3564,46.2832,168.753,36.5594,75.8259,143.999,126.195,141.584,73.2596,81.428,144.536,77.1437,154.514,65.0604,168.329,173.194,128.322,84.4531,147.225,24.5761,135.341,91.1022,133.556,52.9225,10
120.636,0,89.2529,46.1906,169.498,19.466,72.3514,142.161,109.428,146.178,71.1368,99.8989,168.75,53.8721,177.18,43.1539,166.584,176.76,130.438,82.2693,147.293,7.36945,121.928,90.075,147.997,39.3029,10
127.912,0,82.86,46.14,172.66,6.4298,92.0082,143.094,88.8039,146.819,54.9851,124.105,170.387,28.5091,179.55,14.2343,166.061,175.758,130.996,81.4776,147.526,24.1452,132.469,86.275,141.256,39.7368,10
126.896,0,85.3784,48.3129,157.547,5.59609,114.072,138.044,80.5334,135.94,38.7935,124.349,171.898,33.3326,176.53,54.8744,164.583,172.565,110.596,74.7975,174.606,44.3787,137.293,87.3478,135.359,33.4284,10
127.662,0,85.5487,48.3859,132.217,48.9874,139.464,135.442,38.7783,142.053,11.809,169.396,101.402,61.7169,91.5364,75.6973,166.468,178.581,130.428,82.6494,146.922,8.64197,148.495,92.1426,119.362,28.8081,10
126.473,96.091,88.016,132.248,134.361,47.18,137.215,135.104,33.947,133.028,11.7477,169.794,101.758,61.5663,91.8962,75.677,166.425,178.355,130.484,82.6002,146.916,8.6991,148.473,92.3444,119.183,28.8693,10
126.484,95.9796,88.0489,132.435,134.71,46.8095,134.842,141.15,34.2015,133.005,12.0372,169.482,101.669,53.7174,91.7756,67.7317,166.494,178.795,130.482,82.7018,146.816,8.66578,151.361,99.8807,108.758,40.9834,10
126.523,95.7604,87.9922,132.637,134.957,46.8503,136.643,138.621,34.1516,133.082,10.7206,171.087,99.1319,55.6792,90.8302,68.0719,166.042,178.593,147.507,82.2219,130.271,32.7098,167.352,92.107,100.541,29.0644,10
126.534,84.7236,87.9785,143.6,134.442,47.4922,139.452,132.429,30.952,129.211,10.4362,171.498,124.674,80.7379,116.182,93.2908,168.173,176.053,128.513,85.109,146.378,33.4291,146.128,100.181,113.691,46.138,10
128.015,0,91.5964,48.5362,130.755,50.6905,142.835,129.967,35.0557,138.436,11.0582,170.387,143.276,61.7473,133.015,76.193,166.5,178.345,130.294,82.6281,147.078,8.61198,119.315,87.473,153.212,18.1979,10
126.004,0,98.4492,53.0817,169.39,44.8968,114.419,124.707,31.2158,130.558,44.7319,169.555,144.043,78.7201,133.813,95.247,163.94,176.288,149.741,80.1122,130.146,11.26,154.233,87.5559,118.211,13.8798,10
114.135,0,103.893,53.1479,153.454,45.3506,134.687,123.555,39.5084,150.618,27.0796,171.725,124.983,80.5405,116.433,91.3777,164.487,179.609,148.949,80.1387,130.912,8.10138,125.723,91.6739,142.603,9.84274,10
113.305,0,103.886,53.137,164.862,44.0015,123.199,120.396,40.8104,150.574,38.3023,170.561,99.3686,37.2903,91.0187,51.9786,164.477,176.435,148.918,80.1665,130.915,8.07135,119.192,91.7589,149.049,21.9448,10
113.276,0,103.929,53.1415,138.446,43.8686,59.7421,127.126,33.9247,135.723,96.8856,168.537,145.623,12.1818,135.35,28.7569,163.954,178.319,149.478,80.195,130.327,10.6678,153.036,91.4188,115.546,24.3916,10
113.243,0,103.911,53.1502,138.459,43.2608,59.7016,127.181,32.7636,129.918,96.8773,167.925,145.953,4.71874,135.669,9.813,163.944,176.157,149.489,80.181,130.33,33.0492,124.652,82.0241,153.324,18.1781,10
113.229,0,103.995,53.1606,138.582,43.6855,64.0424,122.95,34.1457,134.889,95.0937,170.01,125.421,79.2898,116.812,94.4504,164.478,176.154,148.993,80.7967,130.21,10.5381,147.756,96.5805,115.663,24.0523,10
109.937,122.546,113.229,113.556,133.734,36.9112,64.4465,126.124,47.8313,157.359,93.0489,170.128,97.8314,38.8347,92.9641,50.1481,163.037,178.145,148.8,81.2706,129.929,10.821,125.855,87.4468,146.698,0.647685,10
97.9862,109.954,125.628,126.587,176.099,125.816,103.145,130.541,55.4561,129.879,48.4615,98.7442,95.6388,59.0213,90.5123,66.303,166.49,177.977,130.631,76.9506,152.418,44.5697,101.571,89.9425,168.486,18.0093,10
97.8621,0,128.019,60.7117,132.196,35.6077,65.5169,130.095,41.3764,150.79,92.1233,171.289,122.695,81.975,115.508,91.4473,166.603,179.759,147.742,76.976,135.282,44.4425,119.451,87.4201,153.129,18.3503,10
97.8615,0,128.014,60.7167,132.14,35.5161,65.4522,130.135,44.152,155.075,91.9651,171.411,97.6758,57.0898,90.6822,66.2949,166.621,179.667,147.785,77.0536,135.161,44.2447,107.08,87.5121,165.408,13.8022,10
104.162,0,123.29,55.9943,151.397,43.9776,135.215,127.793,31.2766,135.118,18.9426,176.432,108.968,41.499,103.72,48.7951,166.616,179.38,130.688,77.0046,152.308,44.4497,102.235,91.9749,165.79,14.1276,10
95.093,0,123.273,53.4735,135.063,91.9836,146.471,127.419,14.2997,135.746,4.96793,137.922,95.3863,41.6239,90.3441,48.8408,166.55,177.895,147.792,76.9927,135.216,44.5562,117.354,90.0703,152.575,18.0329,10
102.37,0,121.072,57.6343,95.8507,99.2201,166.597,124.621,24.7558,142.945,39.2557,125.673,108.594,83.9722,103.478,89.1815,166.959,179.957,147.351,77.3938,135.255,45.0448,126.791,94.986,138.223,13.6092,10
109.15,114.707,123.628,124.181,130.573,81.4972,61.5014,125.617,13.3898,130.628,91.7486,140.824,113.022,83.6796,109.728,91.1706,162.568,177.831,149.757,80.9085,129.335,50.658,123.345,89.978,146.677,0.34433,10
117.298,0,117.537,61.9872,170.744,35.2605,102.228,127.357,27.9859,132.305,51.1065,173.41,122.316,82.1148,115.408,91.3488,166.977,179.718,147.572,83.4412,128.987,50.3154,119.758,87.5845,152.657,0.674173,10
134.24,0,97.8124,59.1454,174.055,81.9529,102.704,127.385,11.4217,139.807,50.5953,142.698,122.224,82.0341,115.301,91.2654,166.488,179.706,147.721,82.9389,129.34,50.4177,107.052,92.4677,160.48,13.1769,10
117.15,0,117.673,61.9411,128.902,78.9536,61.8334,125.677,10.4089,136.527,91.3362,141.285,113.022,82.7496,107.748,92.5058,166.552,178.172,164.923,82.9105,112.166,50.6722,102.208,91.9821,165.81,13.669,10
117.044,0,115.097,59.3354,168.33,38.8381,122.043,128.693,34.2594,139.754,34.4234,172.744,99.1221,79.8612,88.714,90.7719,170.617,177.48,162.927,85.1236,111.949,49.6481,114.047,89.4503,156.503,9.64221,10
122.871,0,107.02,57.6381,140.882,42.856,145.659,127.112,39.4338,153.674,5.81604,177.922,95.6407,83.278,92.3956,88.4277,165.138,179.89,164.927,83.3327,111.74,51.2483,152.923,81.9411,125.135,41.8837,10
116.737,0,117.979,62.1277,168.508,51.8821,99.9282,127.331,121.458,141.943,53.2057,86.4039,98.4861,95.1874,91.6496,88.2784,171.453,172.304,125.958,81.7987,152.243,45.325,142.833,74.2409,142.926,53.1667,10
116.911,96.4362,115.056,141.443,165.812,82.8257,124.303,125.899,2.6759,155.776,30.3098,141.672,98.366,21.4291,93.5549,14.6173,169.452,179.917,125.819,81.5743,152.607,28.1261,143.305,85.6608,131.035,31.4243,10
116.836,113.765,117.813,126.86,128.96,78.4086,60.1302,130.64,5.8771,148.655,91.2535,141.805,96.6927,32.5109,91.4604,27.2428,173.5,179.935,123.907,83.6915,152.402,28.046,146.431,85.5996,127.97,49.452,10
116.866,114.052,117.896,126.709,128.251,35.2711,61.3879,125.67,37.1668,148.6,93.4479,173.573,98.3979,43.3394,91.5324,36.3933,171.208,174.965,143.655,81.6009,134.744,44.6592,157.669,84.9244,117.407,33.4595,10
116.759,0,117.93,62.0603,162.995,80.9616,128.385,130.843,3.54027,159.036,23.1114,139.154,95.7052,83.1646,90.5281,86.0622,169.42,177.654,127.921,79.6318,152.447,44.9785,146.339,89.9919,123.669,45.1774,10
133.73,114.739,98.2819,123.19,145.166,38.4229,143.497,130.471,36.7553,148.671,9.6499,173.939,97.5359,81.4717,90.6976,88.4426,168.731,175.231,163.044,84.5885,112.367,32.0304,139.298,85.3323,135.37,13.8492,10
115.421,0,106.997,57.5687,178.614,40.9237,109.214,126.731,36.5167,151.918,49.785,172.524,99.1773,79.8494,90.6164,93.0979,167.075,177.87,146.988,77.6713,135.34,43.8242,106.957,87.5215,165.522,13.9495,10
115.391,0,107.046,57.635,139.584,127.27,147.072,130.696,49.93,140.721,4.54132,97.6883,108.776,83.6865,105.423,88.9426,162.726,177.489,149.553,80.1755,130.272,8.1939,118.787,97.6377,143.575,34.7223,10
109.127,114.248,123.557,124.685,143.565,81.0699,145.685,127.711,8.53376,147.36,5.84876,141.214,113.008,83.7032,109.742,91.1089,165.035,177.9,130.411,82.6314,146.958,7.30846,165.089,99.2947,95.6159,24.2439,10
109.115,0,123.516,60.2426,173.466,81.0995,102.655,127.467,8.39974,142.719,48.8106,141.177,95.659,58.8015,92.4279,64.0418,162.653,177.639,149.399,74.9204,135.681,26.8384,154.524,87.5434,117.933,13.9472,10
123.38,0,106.526,57.5011,175.513,36.0786,102.041,127.398,36.464,135.859,49.4215,171.144,95.5972,41.5664,92.4052,51.1203,162.663,173.079,149.07,74.9406,135.99,18.9457,115.375,92.4474,152.177,44.1111,10
116.745,0,106.539,57.5177,175.887,28.9797,102.395,127.395,38.976,131.168,49.0577,164.035,95.5938,41.1767,92.4874,48.6243,163.057,179.766,148.277,80.7564,130.967,8.05883,118.806,87.4063,153.788,0.59526,10
109.908,0,111.061,55.6097,178.471,23.2177,102.561,127.257,47.1846,126.051,50.4964,154.25,97.5611,4.90871,92.7078,8.35828,162.62,175.993,148.928,80.8775,130.194,10.5823,136.906,91.933,131.161,28.7439,10
115.978,0,108.423,59.6068,160.024,37.4629,131.144,124.74,40.0283,150.636,27.731,169.756,102.032,34.9219,92.0364,48.9587,166.067,178.565,131.072,82.2621,146.666,8.67382,151.476,99.7962,108.728,29.7674,10
108.956,0,113.231,57.903,176.112,37.8444,102.509,127.348,37.551,138.542,53.7669,167.965,101.896,35.5934,91.9509,51.88,166.054,176.438,130.927,81.6263,147.447,24.2231,155.898,101.135,102.968,30.913,10
108.557,0,111.064,55.9358,178.569,40.0796,100.02,126.503,33.2035,130.672,53.7111,167.799,101.904,34.9494,92.0406,49.2742,166.484,179.23,130.538,81.478,147.984,19.4189,158.01,89.2294,112.761,29.1836,10
118.425,107.22,98.4262,123.713,137.893,42.9857,143.263,124.07,35.613,139.752,12.8072,168.072,101.73,35.4795,91.8705,51.9687,166.457,178.558,130.322,82.0679,147.61,24.1277,157.726,93.5558,108.718,25.2174,10
118.451,107.596,98.296,123.344,179.714,0.459125,96.7609,132.478,74.7646,139.888,54.6538,124.601,145.999,8.8034,136.095,9.5497,166.457,176.846,130.419,82.1076,147.473,7.33993,140.06,104.618,115.322,36.2559,10
100.955,96.4096,111.015,137.216,178.291,16.1018,99.7053,130.003,59.716,133.218,54.254,143.557,145.781,77.9752,135.597,92.6466,166.463,176.74,130.345,82.0616,147.593,7.3324,153.286,91.1723,115.542,25.1684,10
96.2344,0,113.182,53.8575,135.974,52.0713,145.222,127.904,28.318,135.869,10.8382,177.207,102.048,53.5409,92.0986,67.5833,166.006,178.69,130.951,81.0032,148.046,19.3374,158.032,101.673,100.295,27.9706,10
100.492,0,111.338,56.3895,137.586,85.3042,134.997,135.211,9.2125,128.378,9.97931,147.089,145.099,53.0915,135.051,67.1691,166.526,178.892,106.496,76.7269,176.778,18.9871,150.514,98.7818,110.704,19.4399,10
89.256,0,115.741,56.4691,138.117,41.9406,132.461,137.319,34.1336,132.609,10.4107,169.647,163.125,53.002,153.071,67.0926,164.553,179.17,149.688,74.6868,135.625,18.9627,139.216,94.5677,126.217,16.6873,10
89.2443,0,115.68,56.3648,137.397,85.917,139.553,135.186,5.50506,136.937,8.4594,145.145,125.601,63.0247,116.906,73.7792,166.006,179.491,130.954,81.4387,147.607,24.1291,148.438,101.43,110.132,41.8825,10
96.2127,0,113.197,53.8697,136.088,24.697,143.444,129.518,55.5712,135.082,11.2216,149.563,145.699,77.9758,135.504,92.635,166.476,179.208,130.393,82.0222,147.584,7.44596,151.081,89.3039,119.615,40.0194,10
105.19,0,101.648,51.177,133.231,46.9789,138.585,134.731,32.54,131.685,10.6771,169.533,145.4,35.1683,135.505,49.6467,166.456,179.399,130.52,81.9847,147.495,7.48583,139.952,85.0237,135.025,1.11804,10
105.213,0,101.634,51.177,133.362,40.4906,138.449,134.823,40.5462,133.188,10.816,163.036,145.409,35.0992,135.5,49.6444,166.437,179.493,130.573,81.9704,147.456,7.47112,150.779,88.9411,120.28,14.8245,10
100.758,0,111.187,56.0379,138.299,42.4768,143.819,129.378,29.2774,124.123,10.4873,170.289,144.808,53.3699,134.922,67.56,165.919,179.079,130.919,82.1024,146.978,8.71087,140.349,98.9299,120.721,31.0799,10
100.824,0,111.14,56.0407,138.883,40.6232,143.228,129.363,32.6012,129.861,11.0869,168.419,145.936,34.6196,136.049,48.8578,165.907,176.241,131.004,81.4908,147.505,7.37806,160.698,98.8926,100.41,35.9644,10
118.288,0,98.5973,53.3586,138.53,0.00933656,142.741,127.247,76.9262,127.625,13.3049,125.215,145.919,34.6202,136.113,49.1742,166.425,179.533,130.235,82.6666,147.099,8.68759,150.654,84.8879,124.458,18.7065,10
118.397,118.144,98.4621,112.989,136.467,1.12876,135.886,141.35,75.8062,134.733,11.2464,126.349,145.269,35.3465,135.4,52.3827,169.003,172.898,127.249,85.9866,146.765,9.19649,123.799,85.7336,150.468,48.6698,10
118.356,0,98.5367,53.267,136.94,30.2094,137.076,135.033,48.3358,128.186,13.2119,153.938,168.807,12.5677,179.798,0.932255,168.327,168.213,120.655,83.775,155.57,19.8199,156.404,88.9421,114.654,58.0836,10
126.438,0,88.1973,50.85,134.019,3.62594,140.406,131.83,84.3185,146.076,12.9045,124.74,168.88,12.4741,179.512,0.788544,168.718,172.323,127.744,83.746,148.51,16.5933,124.544,87.5651,147.891,22.3923,10
119.934,0,95.5592,50.7583,134.949,3.91736,137.126,137.515,75.5637,131.796,14.2191,124.648,169.725,3.4454,178.363,17.5827,170.885,174.435,117.89,85.953,156.157,16.6175,134.722,91.6414,133.637,53.4417,10
122.088,0,91.3847,48.4591,131.816,50.5668,133.762,141.799,37.5945,145.44,13.2792,169.104,171.169,33.3993,176.953,45.3203,169.122,169.874,127.502,83.7988,148.7,16.2647,145.032,88.6101,126.358,53.999,10
120.481,122.769,97.5041,108.074,144.657,46.8161,131.687,132.289,36.3084,143.601,21.9053,169.568,170.385,25.7494,177.405,40.0794,169.121,171.853,127.428,84.3486,148.224,6.42227,145.014,98.0511,116.935,52.9188,10
120.515,122.737,97.5527,108.128,153.672,45.557,122.644,132.329,35.607,136.61,30.5835,168.645,170.054,3.98126,178.036,20.0222,168.733,173.407,127.822,83.9524,148.225,16.6328,156.324,96.4074,107.269,39.4653,10
127.21,122.763,87.6793,105.808,135.146,38.9667,143.764,127.071,117.29,129.887,14.0473,82.1322,168.636,51.4543,179.78,39.7473,170.919,169.467,117.786,86.6416,155.573,19.6498,145.018,101.83,113.153,49.1535,10
128.364,132.545,89.6199,98.2955,139.354,42.0159,58.0158,129.747,41.1346,143.546,96.0098,166.652,175.084,11.5298,174.62,1.14277,173.322,174.872,111.022,89.1176,159.86,6.76505,117.015,101.396,141.588,46.8093,10
128.424,122.464,89.4841,108.341,139.322,18.8467,57.9248,129.761,104.073,154.033,95.9788,105.853,169.211,11.9842,179.415,1.68819,173.047,174.783,111.263,88.8326,159.904,17.1254,117.149,101.503,141.348,54.6472,10
121.791,0,89.5423,52.5386,139.08,0.965167,57.689,129.832,88.6606,156.504,96.2817,123.673,170.09,43.6215,179.64,33.2306,170.889,172.386,117.848,86.1187,156.034,16.6674,134.406,102.113,123.481,51.6598,10
128.224,0,87.5373,50.3864,132.897,49.1121,139.404,137.51,38.6621,147.364,11.9686,170.04,172.762,34.21,175.348,50.3732,170.943,179.126,117.769,86.024,156.207,16.6756,140.072,97.612,122.316,43.4733,10
127.671,0,85.552,48.3986,129.31,52.5962,138.312,140.724,35.3396,142.471,10.8187,171.087,173.382,51.9368,174.759,65.945,170.905,179.535,117.761,86.4505,155.788,19.7792,129.656,92.0621,138.282,22.5684,10
119.945,118.139,95.4446,110.352,134.88,3.50296,139.634,135.7,77.6426,137.765,14.1673,124.216,168.863,35.3844,179.27,23.4232,170.863,172.422,117.992,86.4692,155.539,17.1522,124.619,87.6961,147.685,40.0693,10
119.979,117.931,95.4387,110.613,134.296,47.3553,140.215,135.205,36.2036,135.198,13.5064,168.145,169.495,14.5537,178.657,2.69939,173.071,171.945,111.361,88.6865,159.952,17.156,134.702,97.1216,128.176,55.9247,10
127.759,127.147,87.6329,101.352,176.608,2.65401,89.1724,144.354,85.3815,147.416,54.057,125.205,169.86,54.2989,179.907,42.2,175.335,176.595,106.293,91.5853,162.122,17.7777,133.839,95.6913,130.47,51.9272,10
127.866,107.311,87.5839,121.086,177.89,16.3102,91.8321,143.99,101.992,143.863,55.3535,106.226,167.508,55.6028,177.539,45.4246,173.172,174.445,115.376,88.8665,155.758,17.1947,129.33,96.6158,134.054,73.5377,10
133.865,126.817,79.3806,99.4296,175.659,14.165,89.8559,142.387,106.412,161.376,55.6048,105.889,167.451,98.6218,177.755,88.1721,173.147,172.102,115.373,88.8611,155.766,17.1564,136.294,103.572,120.134,49.9441,10
127.808,0,87.4851,50.5732,176.73,45.6977,92.9692,139.936,44.58,154.616,54.5189,167.909,170.63,26.8107,179.075,16.416,173.078,172.428,111.315,88.7162,159.969,17.1437,134.286,97.4763,128.238,48.2906,10
127.798,127.106,87.5831,101.389,176.851,45.6227,90.8797,142.375,40.481,144.026,54.5392,167.934,171.431,1.09826,178.289,13.5405,173.08,174.413,111.303,88.7065,159.99,17.1666,142.644,100.561,116.795,53.1151,10
121.755,132.929,89.6143,97.9522,179.522,0.173941,90.5787,142.356,81.4795,141.677,54.808,124.54,171.369,5.29304,178.362,7.07805,172.847,174.066,111.504,88.4431,160.053,17.159,150.355,100.209,109.436,53.1194,10
127.85,117.982,87.5092,110.455,177.801,16.295,91.9116,139.93,97.4869,139.137,55.4981,106.008,170.429,35.9034,179.285,23.4214,173.121,176.999,111.242,88.7508,160.008,17.163,131.917,100.014,128.069,56.1229,10
115.663,118.128,93.3759,110.312,177.923,16.4225,91.7903,139.934,95.9187,137.508,55.6268,105.874,170.406,38.7536,179.294,26.2525,170.943,176.948,117.749,86.1324,156.118,16.679,126.446,104.568,128.986,51.6212,10
126.862,118.201,87.5289,110.207,177.573,1.61734,92.1135,136.637,82.1637,152.902,55.3394,123.851,170.893,21.9601,178.768,11.5257,170.918,172.129,117.837,86.0901,156.073,16.6321,134.635,97.1567,128.209,48.338,10
115.602,0,93.411,50.6172,177.117,44.9647,92.6455,136.552,41.1471,150.552,54.8887,167.193,139.331,9.70413,128.967,2.82745,170.86,171.976,118.037,86.0609,155.902,6.28494,144.991,92.8017,122.207,32.8635,10
120.045,132.746,89.5621,98.0848,179.833,0.721686,94.5534,134.11,88.4425,161.613,55.5199,123.591,170.102,38.0776,179.249,27.3453,169.154,170.273,127.541,84.4608,147.998,6.47643,136.721,98.6077,124.672,38.5568,10
133.454,132.316,81.3475,96.2795,177.508,1.59487,94.7541,134.171,86.183,154.455,55.0642,124.039,170.135,11.7003,179.547,1.31907,171.218,172.596,117.623,87.0172,155.36,6.93303,124.157,97.8206,138.022,56.1168,10
